User_ID,Book_ID,User_Type,Department,Book_Category,Book_Format,Interaction_Type,Access_Mode,Semester_Period,Borrowing_Frequency,Reading_Duration_Minutes,Books_Borrowed_Last_6_Months,Books_Returned_On_Time,Search_Count,Book_View_Count,Reservation_Count,Renewal_Count,User_Rating,Book_Popularity_Score,Metadata_Match_Score,Reading_Interest_Score,User_Book_Similarity_Score,Feedback_Score,Feedback_Level,Cold_Start_User,Irregular_Borrowing_Flag,Recommendation_Score,Recommendation_Level
USR_21730,BK_61730,Faculty,Arts,Medical_Science,Reference_Book,Viewed,Library_System,Even_Semester,12,98.5,32,17,66,35,7,5,1.55,0.943,0.616,0.991,0.422,0.205,Low,No,No,0.537,Medium_Recommendation
USR_21731,BK_61731,Faculty,Education,Literature,Reference_Book,Reserved,Library_System,Odd_Semester,28,170.17,34,28,24,79,13,3,4.07,0.722,0.759,0.141,0.866,0.155,Low,No,No,0.717,High_Recommendation
USR_21732,BK_61732,Faculty,Management,Engineering,Reference_Book,Renewed,Digital_Kiosk,Even_Semester,5,107.75,17,3,17,37,4,1,2.87,0.877,0.296,0.153,0.405,0.549,Medium,No,No,0.394,Low_Recommendation
USR_21733,BK_61733,Faculty,Arts,Education,Reference_Book,Renewed,Library_System,Even_Semester,1,104.24,3,15,15,76,17,13,3.82,0.165,0.715,0.388,0.772,0.565,Medium,Yes,No,0.603,Medium_Recommendation
USR_21734,BK_61734,Postgraduate,Medicine,Digital_Library,Reference_Book,Reserved,Web_Portal,Odd_Semester,41,115.45,11,2,40,21,13,10,1.91,0.409,0.206,0.191,0.678,0.507,Medium,No,No,0.561,Medium_Recommendation
USR_21735,BK_61735,Postgraduate,Engineering,Literature,Reference_Book,Reviewed,Mobile_App,Odd_Semester,26,25.93,20,4,42,72,14,13,4.06,0.862,0.101,0.932,0.552,0.425,Medium,No,No,0.655,Medium_Recommendation
USR_21736,BK_61736,Undergraduate,Law,Data_Science,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,1,113.2,4,22,80,101,17,9,1.03,0.715,0.927,0.332,0.429,0.834,High,Yes,No,0.581,Medium_Recommendation
USR_21737,BK_61737,Research_Scholar,Computer_Science,Management,Printed_Book,Renewed,Digital_Kiosk,Odd_Semester,25,100.17,0,0,61,69,11,1,3.49,0.928,0.453,0.67,0.587,0.769,High,No,No,0.62,Medium_Recommendation
USR_21738,BK_61738,Research_Scholar,Computer_Science,Literature,Printed_Book,Reserved,Library_System,Vacation_Period,4,131.12,2,0,63,29,7,1,4.87,0.921,0.153,0.334,0.185,0.346,Low,Yes,No,0.446,Low_Recommendation
USR_21739,BK_61739,Faculty,Science,Management,E_Book,Reserved,Web_Portal,Vacation_Period,30,21.48,7,6,43,117,4,11,2.59,0.175,0.683,0.653,0.962,0.815,High,No,No,0.621,Medium_Recommendation
USR_21740,BK_61740,Undergraduate,Science,Social_Science,Reference_Book,Borrowed,Library_System,Odd_Semester,3,88.13,3,0,79,51,9,5,4.13,0.798,0.405,0.351,0.888,0.574,Medium,Yes,No,0.53,Medium_Recommendation
USR_21741,BK_61741,Faculty,Arts,Artificial_Intelligence,E_Book,Reviewed,Library_System,Vacation_Period,7,102.67,34,31,21,30,7,7,3.33,0.155,0.851,0.828,0.978,0.728,High,No,Yes,0.503,Medium_Recommendation
USR_21742,BK_61742,Postgraduate,Management,Digital_Library,Journal,Reviewed,Digital_Kiosk,Odd_Semester,3,150.11,1,0,67,57,15,15,4.79,0.725,0.91,0.348,0.933,0.747,High,Yes,No,0.742,High_Recommendation
USR_21743,BK_61743,Faculty,Science,Social_Science,Journal,Borrowed,Mobile_App,Odd_Semester,42,135.23,8,1,42,79,4,2,2.25,0.28,0.644,0.301,0.62,0.337,Low,No,Yes,0.469,Medium_Recommendation
USR_21744,BK_61744,Faculty,Medicine,Artificial_Intelligence,Reference_Book,Viewed,Library_System,Vacation_Period,41,23.83,23,9,47,102,19,4,4.31,0.982,0.606,0.299,0.297,0.627,Medium,No,No,0.691,Medium_Recommendation
USR_21745,BK_61745,Postgraduate,Law,Engineering,Reference_Book,Borrowed,Mobile_App,Even_Semester,2,105.53,1,3,46,14,9,4,4.16,0.246,0.35,0.305,0.126,0.304,Low,Yes,No,0.365,Low_Recommendation
USR_21746,BK_61746,Faculty,Medicine,Artificial_Intelligence,Printed_Book,Borrowed,Library_System,Odd_Semester,4,90.7,19,9,41,30,20,12,2.46,0.124,0.638,0.41,0.892,0.834,High,No,No,0.536,Medium_Recommendation
USR_21747,BK_61747,Undergraduate,Medicine,Medical_Science,Journal,Viewed,Digital_Kiosk,Even_Semester,5,27.15,3,0,12,101,12,4,4.46,0.51,0.318,0.101,0.42,0.471,Medium,Yes,No,0.451,Medium_Recommendation
USR_21748,BK_61748,Faculty,Computer_Science,Literature,Journal,Viewed,Mobile_App,Vacation_Period,42,132.43,0,0,15,46,20,12,4.43,0.656,0.819,0.852,0.895,0.507,Medium,No,No,0.876,High_Recommendation
USR_21749,BK_61749,Faculty,Engineering,Law,Journal,Viewed,Mobile_App,Even_Semester,15,34.46,18,4,77,55,15,1,4.18,0.441,0.876,0.92,0.563,0.29,Low,No,Yes,0.477,Medium_Recommendation
USR_21750,BK_61750,Undergraduate,Law,Law,Printed_Book,Reserved,Library_System,Odd_Semester,1,41.48,4,4,1,94,7,13,1.82,0.642,0.594,0.117,0.639,0.597,Medium,Yes,No,0.479,Medium_Recommendation
USR_21751,BK_61751,Postgraduate,Education,Medical_Science,Printed_Book,Reviewed,Library_System,Odd_Semester,27,140.64,30,9,47,18,2,1,3.85,0.256,0.794,0.567,0.423,0.18,Low,No,No,0.524,Medium_Recommendation
USR_21752,BK_61752,Faculty,Medicine,Engineering,Reference_Book,Reviewed,Web_Portal,Even_Semester,3,47.77,1,17,6,38,14,14,1.95,0.576,0.656,0.216,0.167,0.868,High,Yes,Yes,0.399,Low_Recommendation
USR_21753,BK_61753,Research_Scholar,Law,Management,E_Book,Borrowed,Digital_Kiosk,Vacation_Period,2,156.24,2,6,36,53,6,13,2.81,0.739,0.303,0.275,0.249,0.425,Medium,Yes,No,0.504,Medium_Recommendation
USR_21754,BK_61754,Undergraduate,Computer_Science,Data_Science,Printed_Book,Borrowed,Library_System,Vacation_Period,5,120.34,2,1,18,97,6,14,1.35,0.818,0.657,0.819,0.837,0.147,Low,No,No,0.649,Medium_Recommendation
USR_21755,BK_61755,Research_Scholar,Arts,Data_Science,Reference_Book,Viewed,Library_System,Even_Semester,23,118.79,16,12,6,46,9,11,4.08,0.915,0.141,0.545,0.881,0.194,Low,No,No,0.657,Medium_Recommendation
USR_21756,BK_61756,Postgraduate,Medicine,Artificial_Intelligence,E_Book,Reviewed,Library_System,Even_Semester,35,52.83,22,2,64,81,19,6,3.74,0.526,0.783,0.681,0.253,0.557,Medium,No,Yes,0.585,Medium_Recommendation
USR_21757,BK_61757,Research_Scholar,Law,Artificial_Intelligence,Journal,Reviewed,Mobile_App,Even_Semester,23,170.08,21,10,23,66,4,10,4.66,0.638,0.176,0.484,0.371,0.762,High,No,Yes,0.564,Medium_Recommendation
USR_21758,BK_61758,Faculty,Science,Artificial_Intelligence,Journal,Renewed,Digital_Kiosk,Odd_Semester,25,89.86,3,2,28,24,16,14,3.64,0.669,0.71,0.138,0.432,0.658,Medium,No,No,0.625,Medium_Recommendation
USR_21759,BK_61759,Faculty,Medicine,Management,Printed_Book,Borrowed,Web_Portal,Odd_Semester,30,31.16,32,18,41,30,7,12,1.25,0.291,0.812,0.472,0.965,0.675,Medium,No,No,0.546,Medium_Recommendation
USR_21760,BK_61760,Undergraduate,Education,Medical_Science,Journal,Viewed,Library_System,Vacation_Period,22,109.58,26,0,1,19,9,7,2.79,0.753,0.65,0.966,0.844,0.197,Low,No,No,0.639,Medium_Recommendation
USR_21761,BK_61761,Postgraduate,Law,Literature,Printed_Book,Viewed,Mobile_App,Odd_Semester,25,139.3,0,0,62,26,8,9,1.4,0.974,0.609,0.166,0.378,0.243,Low,No,No,0.556,Medium_Recommendation
USR_21762,BK_61762,Undergraduate,Engineering,Digital_Library,Reference_Book,Renewed,Web_Portal,Even_Semester,11,121.51,27,20,3,10,6,2,3.57,0.825,0.603,0.708,0.62,0.759,High,No,Yes,0.438,Low_Recommendation
USR_21763,BK_61763,Postgraduate,Engineering,Data_Science,Journal,Reserved,Library_System,Odd_Semester,2,99.16,20,13,49,107,10,14,3.67,0.165,0.597,0.895,0.967,0.274,Low,No,No,0.653,Medium_Recommendation
USR_21764,BK_61764,Postgraduate,Arts,Engineering,E_Book,Viewed,Digital_Kiosk,Even_Semester,14,137.13,20,0,62,74,0,15,4.41,0.389,0.17,0.713,0.228,0.977,High,No,Yes,0.488,Medium_Recommendation
USR_21765,BK_61765,Research_Scholar,Law,Medical_Science,Journal,Viewed,Mobile_App,Even_Semester,3,21.47,4,5,54,35,11,2,2.42,0.414,0.9,0.113,0.203,0.122,Low,Yes,No,0.348,Low_Recommendation
USR_21766,BK_61766,Research_Scholar,Arts,Law,E_Book,Reserved,Library_System,Odd_Semester,11,156.98,35,27,65,107,16,15,4.12,0.238,0.666,0.888,0.333,0.49,Medium,No,No,0.728,High_Recommendation
USR_21767,BK_61767,Undergraduate,Arts,Law,E_Book,Viewed,Library_System,Even_Semester,20,135.16,2,2,43,120,20,5,2.99,0.691,0.671,0.958,0.811,0.782,High,No,Yes,0.716,High_Recommendation
USR_21768,BK_61768,Research_Scholar,Computer_Science,Education,Reference_Book,Reserved,Digital_Kiosk,Vacation_Period,2,71.77,2,0,32,50,15,3,1.22,0.199,0.42,0.229,0.957,0.618,Medium,Yes,No,0.394,Low_Recommendation
USR_21769,BK_61769,Research_Scholar,Education,Digital_Library,Journal,Borrowed,Mobile_App,Vacation_Period,4,65.04,20,13,64,40,16,0,2.88,0.485,0.544,0.176,1.0,0.974,High,No,No,0.453,Medium_Recommendation
USR_21770,BK_61770,Faculty,Law,Engineering,E_Book,Renewed,Mobile_App,Even_Semester,4,59.05,4,3,37,47,2,6,4.85,0.47,0.578,0.488,0.553,0.925,High,Yes,No,0.47,Medium_Recommendation
USR_21771,BK_61771,Research_Scholar,Arts,Education,Journal,Viewed,Web_Portal,Even_Semester,15,54.35,28,14,59,32,9,5,3.2,0.816,0.9,0.437,0.904,0.315,Low,No,No,0.574,Medium_Recommendation
USR_21772,BK_61772,Undergraduate,Law,Data_Science,Reference_Book,Renewed,Library_System,Vacation_Period,39,16.66,17,17,15,92,12,2,2.68,0.525,0.341,0.413,0.688,0.38,Low,No,Yes,0.438,Low_Recommendation
USR_21773,BK_61773,Faculty,Education,Management,Printed_Book,Viewed,Library_System,Even_Semester,4,85.55,4,4,78,118,3,6,4.57,0.455,0.625,0.155,0.256,0.34,Low,Yes,No,0.499,Medium_Recommendation
USR_21774,BK_61774,Undergraduate,Medicine,Education,Journal,Borrowed,Library_System,Vacation_Period,6,82.62,22,13,45,51,18,8,1.47,0.91,0.607,0.85,0.587,0.613,Medium,No,No,0.584,Medium_Recommendation
USR_21775,BK_61775,Research_Scholar,Education,Medical_Science,Journal,Viewed,Library_System,Vacation_Period,33,25.22,3,3,29,62,20,13,1.02,0.583,0.698,0.94,0.845,0.494,Medium,No,No,0.689,Medium_Recommendation
USR_21776,BK_61776,Faculty,Medicine,Engineering,Printed_Book,Renewed,Library_System,Even_Semester,44,119.2,13,4,71,23,5,1,2.46,0.722,0.149,0.73,0.384,0.369,Low,No,No,0.541,Medium_Recommendation
USR_21777,BK_61777,Undergraduate,Management,Education,Reference_Book,Reviewed,Mobile_App,Even_Semester,17,144.21,22,3,24,18,3,4,2.51,0.491,0.583,0.782,0.495,0.752,High,No,No,0.51,Medium_Recommendation
USR_21778,BK_61778,Undergraduate,Management,Literature,Reference_Book,Reviewed,Mobile_App,Vacation_Period,19,55.86,10,3,12,78,14,3,2.64,0.916,0.998,0.636,0.892,0.226,Low,No,No,0.665,Medium_Recommendation
USR_21779,BK_61779,Undergraduate,Education,Social_Science,E_Book,Renewed,Digital_Kiosk,Vacation_Period,1,30.36,0,1,13,48,6,7,2.19,0.249,0.659,0.238,0.745,0.953,High,Yes,No,0.382,Low_Recommendation
USR_21780,BK_61780,Undergraduate,Science,Digital_Library,Printed_Book,Renewed,Digital_Kiosk,Vacation_Period,1,58.42,0,2,32,19,20,8,2.84,0.394,0.395,0.174,0.646,0.58,Medium,Yes,No,0.431,Low_Recommendation
USR_21781,BK_61781,Postgraduate,Computer_Science,Law,Journal,Renewed,Mobile_App,Odd_Semester,11,130.07,14,1,60,71,14,8,1.72,0.676,0.335,0.471,0.58,0.792,High,No,No,0.555,Medium_Recommendation
USR_21782,BK_61782,Faculty,Education,Artificial_Intelligence,E_Book,Reviewed,Digital_Kiosk,Even_Semester,44,93.61,14,4,8,40,8,7,1.72,0.12,0.442,0.64,0.161,0.508,Medium,No,Yes,0.467,Medium_Recommendation
USR_21783,BK_61783,Postgraduate,Management,Medical_Science,Journal,Viewed,Library_System,Vacation_Period,38,73.86,11,3,4,94,9,15,1.18,0.957,0.272,0.771,0.312,0.274,Low,No,No,0.667,Medium_Recommendation
USR_21784,BK_61784,Undergraduate,Medicine,Law,E_Book,Viewed,Mobile_App,Odd_Semester,20,121.59,20,5,1,18,9,4,4.72,0.579,0.392,0.171,0.528,0.715,High,No,No,0.52,Medium_Recommendation
USR_21785,BK_61785,Postgraduate,Computer_Science,Artificial_Intelligence,E_Book,Reviewed,Web_Portal,Even_Semester,11,8.27,22,7,1,60,14,13,4.7,0.465,0.731,0.705,0.903,0.405,Medium,No,No,0.634,Medium_Recommendation
USR_21786,BK_61786,Faculty,Engineering,Law,Printed_Book,Viewed,Digital_Kiosk,Vacation_Period,29,159.24,16,1,10,100,16,3,3.65,0.575,0.842,0.989,0.594,0.234,Low,No,Yes,0.729,High_Recommendation
USR_21787,BK_61787,Faculty,Management,Law,Journal,Reserved,Library_System,Odd_Semester,2,150.02,1,0,48,33,10,6,3.65,0.723,0.287,0.484,0.453,0.998,High,Yes,No,0.507,Medium_Recommendation
USR_21788,BK_61788,Undergraduate,Engineering,Law,Printed_Book,Reviewed,Digital_Kiosk,Odd_Semester,5,140.88,3,7,22,24,0,12,3.37,0.213,0.594,0.164,0.928,0.772,High,Yes,No,0.487,Medium_Recommendation
USR_21789,BK_61789,Undergraduate,Arts,Artificial_Intelligence,Printed_Book,Viewed,Mobile_App,Odd_Semester,15,94.64,34,31,22,62,17,1,2.32,0.736,0.714,0.914,0.722,0.936,High,No,Yes,0.552,Medium_Recommendation
USR_21790,BK_61790,Postgraduate,Management,Medical_Science,E_Book,Reviewed,Mobile_App,Odd_Semester,36,70.62,31,21,31,17,3,14,3.0,0.87,0.406,0.105,0.848,0.725,High,No,No,0.591,Medium_Recommendation
USR_21791,BK_61791,Postgraduate,Law,Digital_Library,Reference_Book,Renewed,Library_System,Vacation_Period,45,101.47,6,4,2,42,9,2,2.5,0.273,0.335,0.684,0.657,0.482,Medium,No,Yes,0.468,Medium_Recommendation
USR_21792,BK_61792,Faculty,Science,Medical_Science,Printed_Book,Viewed,Library_System,Vacation_Period,41,175.36,10,10,61,22,0,15,3.66,0.114,0.797,0.369,0.962,0.471,Medium,No,No,0.699,Medium_Recommendation
USR_21793,BK_61793,Research_Scholar,Engineering,Data_Science,Journal,Reserved,Library_System,Vacation_Period,13,26.14,2,2,45,86,17,6,2.15,0.3,0.83,0.445,0.75,0.915,High,No,No,0.541,Medium_Recommendation
USR_21794,BK_61794,Postgraduate,Education,Digital_Library,Printed_Book,Viewed,Mobile_App,Vacation_Period,6,96.72,7,3,55,59,18,3,1.61,0.109,0.561,0.456,0.855,0.475,Medium,No,No,0.476,Medium_Recommendation
USR_21795,BK_61795,Research_Scholar,Management,Data_Science,Printed_Book,Viewed,Mobile_App,Even_Semester,3,164.17,0,2,63,37,2,1,4.9,0.29,0.921,0.382,0.293,0.379,Low,Yes,Yes,0.417,Low_Recommendation
USR_21796,BK_61796,Faculty,Medicine,Literature,Reference_Book,Borrowed,Library_System,Vacation_Period,10,106.82,16,12,3,81,6,0,1.51,0.8,0.347,0.139,0.189,0.194,Low,No,No,0.398,Low_Recommendation
USR_21797,BK_61797,Undergraduate,Computer_Science,Artificial_Intelligence,Printed_Book,Reserved,Library_System,Even_Semester,43,88.2,35,26,19,28,14,0,3.69,0.638,0.759,0.922,0.476,0.612,Medium,No,No,0.667,Medium_Recommendation
USR_21798,BK_61798,Faculty,Medicine,Artificial_Intelligence,Printed_Book,Reviewed,Web_Portal,Even_Semester,45,70.89,0,0,59,19,6,6,2.66,0.575,0.965,0.371,0.403,0.562,Medium,No,Yes,0.485,Medium_Recommendation
USR_21799,BK_61799,Research_Scholar,Law,Literature,E_Book,Borrowed,Mobile_App,Even_Semester,26,122.64,12,10,38,67,2,13,3.98,0.821,0.243,0.539,0.263,0.538,Medium,No,No,0.615,Medium_Recommendation
USR_21800,BK_61800,Undergraduate,Science,Law,E_Book,Reviewed,Mobile_App,Odd_Semester,31,125.23,15,0,73,37,14,11,4.01,0.565,0.685,0.288,0.536,0.646,Medium,No,No,0.673,Medium_Recommendation
USR_21801,BK_61801,Undergraduate,Medicine,Medical_Science,Printed_Book,Reserved,Web_Portal,Odd_Semester,29,105.44,0,0,55,31,13,6,1.08,0.453,0.126,0.878,0.674,0.981,High,No,No,0.531,Medium_Recommendation
USR_21802,BK_61802,Research_Scholar,Management,Literature,Reference_Book,Borrowed,Mobile_App,Even_Semester,44,17.94,20,7,24,110,0,0,4.89,0.763,0.303,0.371,0.882,0.505,Medium,No,No,0.61,Medium_Recommendation
USR_21803,BK_61803,Postgraduate,Engineering,Management,E_Book,Reviewed,Mobile_App,Vacation_Period,31,48.63,23,20,50,74,2,13,3.46,0.566,0.309,0.373,0.973,0.831,High,No,No,0.604,Medium_Recommendation
USR_21804,BK_61804,Postgraduate,Computer_Science,Education,Reference_Book,Reviewed,Library_System,Vacation_Period,5,152.82,2,8,1,83,0,15,1.3,0.917,0.886,0.39,0.608,0.656,Medium,Yes,No,0.614,Medium_Recommendation
USR_21805,BK_61805,Faculty,Medicine,Digital_Library,Journal,Viewed,Mobile_App,Even_Semester,14,64.15,16,13,73,59,6,2,3.41,0.733,0.163,0.948,0.245,0.386,Low,No,Yes,0.385,Low_Recommendation
USR_21806,BK_61806,Faculty,Medicine,Education,Printed_Book,Renewed,Digital_Kiosk,Vacation_Period,31,48.42,5,0,60,31,10,8,3.71,0.377,0.543,0.982,0.747,0.409,Medium,No,No,0.614,Medium_Recommendation
USR_21807,BK_61807,Research_Scholar,Science,Social_Science,Journal,Viewed,Digital_Kiosk,Odd_Semester,11,154.36,6,0,18,93,18,8,2.58,0.879,0.429,0.288,0.498,0.522,Medium,No,No,0.638,Medium_Recommendation
USR_21808,BK_61808,Undergraduate,Law,Law,Printed_Book,Viewed,Digital_Kiosk,Odd_Semester,19,162.47,11,9,16,52,17,8,1.56,0.613,0.217,0.98,0.48,0.1,Low,No,No,0.616,Medium_Recommendation
USR_21809,BK_61809,Faculty,Education,Medical_Science,Reference_Book,Reserved,Web_Portal,Odd_Semester,43,135.42,18,7,12,17,10,6,3.43,0.904,0.903,0.93,0.858,0.506,Medium,No,No,0.784,High_Recommendation
USR_21810,BK_61810,Postgraduate,Science,Law,Journal,Reviewed,Mobile_App,Even_Semester,36,67.95,30,25,29,107,10,3,3.34,0.275,0.722,0.167,0.854,0.147,Low,No,No,0.619,Medium_Recommendation
USR_21811,BK_61811,Faculty,Management,Literature,Journal,Viewed,Library_System,Odd_Semester,15,129.01,31,22,74,23,10,5,2.48,0.622,0.318,0.319,0.164,0.373,Low,No,No,0.446,Low_Recommendation
USR_21812,BK_61812,Postgraduate,Science,Literature,Reference_Book,Borrowed,Web_Portal,Even_Semester,5,23.48,24,16,17,5,15,12,3.76,0.515,0.466,0.21,0.404,0.728,High,No,No,0.435,Low_Recommendation
USR_21813,BK_61813,Undergraduate,Education,Engineering,Printed_Book,Renewed,Web_Portal,Odd_Semester,7,97.11,29,12,21,48,17,9,2.38,0.398,0.193,0.831,0.382,0.385,Low,No,No,0.503,Medium_Recommendation
USR_21814,BK_61814,Faculty,Law,Education,Reference_Book,Reserved,Web_Portal,Even_Semester,6,159.71,7,6,74,59,6,7,4.81,0.211,0.59,0.754,0.848,0.407,Medium,No,No,0.61,Medium_Recommendation
USR_21815,BK_61815,Research_Scholar,Medicine,Literature,Journal,Renewed,Mobile_App,Vacation_Period,38,28.49,25,12,11,70,18,8,1.59,0.997,0.975,0.227,0.756,0.24,Low,No,No,0.688,Medium_Recommendation
USR_21816,BK_61816,Undergraduate,Medicine,Digital_Library,Journal,Reserved,Library_System,Even_Semester,31,85.55,26,5,38,43,17,13,3.38,0.68,0.11,0.679,0.473,0.295,Low,No,No,0.639,Medium_Recommendation
USR_21817,BK_61817,Undergraduate,Education,Social_Science,Journal,Renewed,Library_System,Vacation_Period,34,118.5,16,10,68,77,11,4,1.33,0.452,0.918,0.857,0.56,0.136,Low,No,No,0.659,Medium_Recommendation
USR_21818,BK_61818,Research_Scholar,Law,Literature,Printed_Book,Renewed,Library_System,Vacation_Period,29,72.16,9,8,19,101,9,15,3.62,0.397,0.599,0.106,0.995,0.785,High,No,No,0.68,Medium_Recommendation
USR_21819,BK_61819,Research_Scholar,Education,Digital_Library,Reference_Book,Reserved,Library_System,Vacation_Period,33,122.82,34,3,11,106,20,4,1.19,0.266,0.557,0.468,0.718,0.214,Low,No,No,0.643,Medium_Recommendation
USR_21820,BK_61820,Faculty,Law,Social_Science,Reference_Book,Reviewed,Digital_Kiosk,Even_Semester,5,103.58,3,2,68,101,17,0,3.7,0.241,0.189,0.311,0.633,0.208,Low,Yes,No,0.48,Medium_Recommendation
USR_21821,BK_61821,Undergraduate,Medicine,Education,Journal,Renewed,Mobile_App,Even_Semester,44,78.47,16,1,59,24,7,9,2.85,0.805,0.871,0.253,0.32,0.339,Low,No,No,0.623,Medium_Recommendation
USR_21822,BK_61822,Postgraduate,Science,Engineering,Printed_Book,Borrowed,Digital_Kiosk,Odd_Semester,3,144.86,0,5,12,68,7,0,4.28,0.438,0.299,0.495,0.312,0.397,Low,Yes,Yes,0.361,Low_Recommendation
USR_21823,BK_61823,Postgraduate,Computer_Science,Engineering,Printed_Book,Renewed,Mobile_App,Odd_Semester,9,130.42,7,1,33,8,18,1,3.86,0.382,0.526,0.419,0.548,0.302,Low,No,No,0.497,Medium_Recommendation
USR_21824,BK_61824,Undergraduate,Management,Engineering,Reference_Book,Reviewed,Library_System,Vacation_Period,17,160.17,18,1,34,116,2,6,3.66,0.815,0.879,0.829,0.629,0.484,Medium,No,No,0.729,High_Recommendation
USR_21825,BK_61825,Faculty,Management,Data_Science,E_Book,Reserved,Library_System,Odd_Semester,1,121.06,1,18,1,114,6,0,2.51,0.173,0.782,0.121,0.424,0.349,Low,Yes,No,0.435,Low_Recommendation
USR_21826,BK_61826,Postgraduate,Law,Engineering,Reference_Book,Viewed,Digital_Kiosk,Even_Semester,27,75.29,33,15,26,34,8,0,4.96,0.247,0.687,0.92,0.163,0.286,Low,No,No,0.534,Medium_Recommendation
USR_21827,BK_61827,Undergraduate,Arts,Medical_Science,Reference_Book,Borrowed,Digital_Kiosk,Even_Semester,2,10.7,2,2,72,70,2,11,1.16,0.497,0.291,0.128,0.555,0.35,Low,Yes,No,0.332,Low_Recommendation
USR_21828,BK_61828,Faculty,Computer_Science,Digital_Library,Printed_Book,Reserved,Digital_Kiosk,Even_Semester,37,86.71,33,25,25,22,19,10,2.74,0.315,0.305,0.798,0.755,0.436,Medium,No,No,0.637,Medium_Recommendation
USR_21829,BK_61829,Undergraduate,Management,Engineering,Journal,Borrowed,Mobile_App,Odd_Semester,35,65.98,7,2,28,93,3,13,4.12,0.895,0.657,0.716,0.595,0.913,High,No,No,0.736,High_Recommendation
USR_21830,BK_61830,Undergraduate,Law,Data_Science,Reference_Book,Borrowed,Digital_Kiosk,Even_Semester,2,171.42,28,19,17,90,10,13,2.25,0.468,0.164,0.53,0.91,0.37,Low,No,No,0.594,Medium_Recommendation
USR_21831,BK_61831,Undergraduate,Management,Education,E_Book,Borrowed,Mobile_App,Odd_Semester,3,22.46,2,0,80,42,14,13,3.8,0.315,0.47,0.256,0.575,0.953,High,Yes,Yes,0.412,Low_Recommendation
USR_21832,BK_61832,Postgraduate,Medicine,Engineering,Printed_Book,Borrowed,Mobile_App,Odd_Semester,35,86.47,35,12,68,99,5,1,4.94,0.331,0.27,0.153,0.282,0.246,Low,No,No,0.527,Medium_Recommendation
USR_21833,BK_61833,Faculty,Computer_Science,Law,Printed_Book,Reviewed,Web_Portal,Even_Semester,41,162.85,10,4,69,90,20,1,4.17,0.983,0.392,0.727,0.358,0.572,Medium,No,No,0.782,High_Recommendation
USR_21834,BK_61834,Postgraduate,Computer_Science,Engineering,Reference_Book,Reserved,Mobile_App,Vacation_Period,43,143.59,10,5,66,90,10,2,2.35,0.764,0.873,0.187,0.164,0.255,Low,No,No,0.658,Medium_Recommendation
USR_21835,BK_61835,Undergraduate,Science,Data_Science,E_Book,Viewed,Library_System,Even_Semester,3,156.69,3,1,12,111,19,10,3.19,0.397,0.554,0.297,0.895,0.624,Medium,Yes,No,0.662,Medium_Recommendation
USR_21836,BK_61836,Postgraduate,Engineering,Digital_Library,E_Book,Borrowed,Library_System,Vacation_Period,11,49.04,6,6,70,62,16,1,3.49,0.609,0.913,0.281,0.331,0.125,Low,No,No,0.51,Medium_Recommendation
USR_21837,BK_61837,Faculty,Law,Law,Journal,Reviewed,Digital_Kiosk,Vacation_Period,11,149.96,1,1,15,108,5,2,2.03,0.311,0.84,0.53,0.201,0.487,Medium,No,No,0.52,Medium_Recommendation
USR_21838,BK_61838,Postgraduate,Engineering,Social_Science,E_Book,Reviewed,Mobile_App,Vacation_Period,40,155.41,34,7,27,84,4,5,3.98,0.616,0.88,0.185,0.798,0.181,Low,No,No,0.725,High_Recommendation
USR_21839,BK_61839,Postgraduate,Science,Digital_Library,E_Book,Reserved,Mobile_App,Even_Semester,9,87.1,8,0,8,18,1,15,4.73,0.765,0.452,0.702,0.812,0.995,High,No,No,0.592,Medium_Recommendation
USR_21840,BK_61840,Undergraduate,Computer_Science,Data_Science,Journal,Reviewed,Web_Portal,Vacation_Period,27,46.23,35,3,66,62,7,9,1.58,0.569,0.336,0.56,0.153,0.148,Low,No,No,0.474,Medium_Recommendation
USR_21841,BK_61841,Undergraduate,Management,Engineering,Reference_Book,Reserved,Digital_Kiosk,Even_Semester,29,87.72,12,5,11,1,2,1,2.18,0.343,0.132,0.577,0.165,0.111,Low,No,Yes,0.263,Low_Recommendation
USR_21842,BK_61842,Research_Scholar,Management,Education,Printed_Book,Viewed,Digital_Kiosk,Odd_Semester,31,21.56,35,32,34,8,2,3,4.39,0.304,0.543,0.61,0.769,0.485,Medium,No,No,0.482,Medium_Recommendation
USR_21843,BK_61843,Faculty,Engineering,Education,Printed_Book,Reserved,Web_Portal,Odd_Semester,22,15.1,17,5,67,42,13,5,2.08,0.651,0.292,0.489,0.749,0.826,High,No,No,0.478,Medium_Recommendation
USR_21844,BK_61844,Faculty,Law,Management,Journal,Reserved,Mobile_App,Vacation_Period,8,141.66,3,2,38,107,3,0,1.95,0.77,0.331,0.334,0.842,0.514,Medium,No,No,0.508,Medium_Recommendation
USR_21845,BK_61845,Undergraduate,Management,Digital_Library,Reference_Book,Borrowed,Web_Portal,Vacation_Period,44,74.1,17,9,76,25,4,7,1.63,0.954,0.475,0.694,0.448,0.589,Medium,No,No,0.587,Medium_Recommendation
USR_21846,BK_61846,Research_Scholar,Law,Data_Science,E_Book,Reviewed,Library_System,Odd_Semester,1,157.23,2,26,69,88,18,2,2.7,0.117,0.699,0.22,0.929,0.858,High,Yes,No,0.549,Medium_Recommendation
